id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19581567,Freedom Trail Condo,93353522,Thomas,,Charlestown,42.37537,-71.05962,Entire home/apt,182,2,193,2022-12-06,2.90,1,12,54,STR-383179
19584489,Renovated modern 1 bed beside State House,26988,Anne,,Downtown,42.3571,-71.06175,Entire home/apt,100,32,10,2022-05-31,0.15,6,364,2,
19593368,COZY THEATRE DISTRICT STUDIO NEAR BOSTON COMMON,56359408,Billy,,Downtown,42.35145,-71.06461,Entire home/apt,149,91,49,2022-08-31,0.74,3,170,2,
19727919,Shelly's Bunk Room,139072570,Lance And Shelly,,East Boston,42.38138,-71.02312,Private room,65,1,481,2022-12-14,7.29,5,301,119,STR-398249
19735537,Diana North End,122351910,Elena,,Downtown,42.36538,-71.05861,Private room,100,91,0,,,1,0,0,
19885281,#203 Boston Female or couples only Queen Bed全楼 禁烟,105851798,Anne,,Dorchester,42.3075,-71.06533,Private room,55,30,42,2022-08-20,0.64,7,75,2,
19904967,Penthouse suite in historic Beacon Hill,140952422,Evan And Sabrina,,Beacon Hill,42.35734,-71.07094,Entire home/apt,200,91,7,2019-08-19,0.11,1,0,0,
19918817,#204 Boston private Central AC 禁烟 Female only,105851798,Anne,,Dorchester,42.30754,-71.06525,Private room,48,29,32,2022-10-14,0.49,7,232,5,
19969497,*Modern City Triplex!! *Close to Center,28662210,Terry,,Roxbury,42.33016,-71.09527,Entire home/apt,575,3,138,2022-12-04,2.11,5,3,20,STR446660
19982161,"Cozy, Bright Studio in Back Bay/South End",12195484,Rada,,Back Bay,42.34728,-71.07585,Entire home/apt,190,91,30,2022-09-30,0.46,1,214,2,
19996537,Cozy studio in Fenway,33529388,Liqin,,Fenway,42.34096,-71.09928,Entire home/apt,82,91,2,2017-07-24,0.03,1,0,0,
19997604,Back Bay Apartment near MIT and Newbury Street,51079261,Riverside,,Fenway,42.35095,-71.09009,Entire home/apt,230,2,45,2022-11-27,0.69,2,125,10,STR-391275
20000347,Loft Style 1 Mile from Downtown Boston Brownstone.,122568097,Nick,,Roxbury,42.32422,-71.09616,Entire home/apt,120,91,70,2019-11-10,1.09,2,0,0,str-446257
20055667,Newly Renovated Private Bedroom Close to  Airport,15943555,Monya,,East Boston,42.37808,-71.04042,Private room,80,1,38,2019-11-03,0.58,4,0,0,STR-387383
20137039,Beautiful condo with city benefits,32755249,Dennis,,Dorchester,42.31947,-71.05538,Entire home/apt,200,2,60,2022-11-13,0.93,1,46,27,STR-422449
20137476,Cozy Room in Beacon Hill/MIT/MGH! (Room A),95634275,Sophia,,Beacon Hill,42.35966,-71.06538,Private room,60,28,176,2022-10-28,2.72,8,297,7,Exempt: This listing is a unit used for furnished institutional or business stays
20152689,Cozy Room in the Heart of Boston (MGH/Downtown),95634275,Sophia,,Beacon Hill,42.36019,-71.064,Private room,43,29,191,2022-10-11,2.94,8,153,3,Exempt: This listing is a unit used for furnished institutional or business stays
20229074,Great South End / Back Bay location! 1 bed condo,84699905,Jack,,South End,42.34631,-71.07188,Entire home/apt,298,3,85,2022-11-22,1.32,1,100,19,STR-383890
20237145,"Bright and Spacious 3 BedR., 1 bath",66645251,Mary,,Dorchester,42.30427,-71.06056,Entire home/apt,185,1,98,2022-11-26,1.50,2,122,36,STR-420486
20268369,Large Private Bedroom Close to Airport,15943555,Monya,,East Boston,42.37833,-71.04052,Private room,160,2,16,2019-10-20,0.25,4,0,0,STR-387383
20269422,"#205 Boston Private Room 双床 ( females, or couple)",112905339,Weihai,,Dorchester,42.3077,-71.06489,Private room,50,29,37,2022-08-20,0.57,9,203,3,C0246790351
20359898,EXTENDED STAY. VERY QUIET. SPACIOUS. NEXT TO TRAIN,26083391,Chris,,Jamaica Plain,42.31808,-71.10706,Entire home/apt,118,29,74,2022-09-19,1.15,1,162,4,
20406376,Private room in Jamaica Plain condominium.,145521726,Oghogho,,Jamaica Plain,42.32602,-71.10434,Private room,45,29,29,2020-06-25,0.45,1,0,0,STR-398960
20417844,Private Suite in South Boston | Convenient to BCEC,17487234,Andrew,,South Boston,42.33927,-71.05215,Private room,200,1,108,2022-10-03,1.67,1,0,13,STR-413146
20420751,Sunny Private Room in Beautiful Chestnut hill,33131531,Wenqi,,Brighton,42.33836,-71.14954,Private room,65,91,11,2019-08-17,0.17,3,0,0,STR-415268
20446955,Your Other Home in a Different Town,51772323,Vanessa,,Hyde Park,42.26724,-71.10521,Private room,80,91,20,2019-05-21,0.31,2,178,0,STR-415873
20456058,Very cool place in a very cool location.,50509814,Avi,,Allston,42.3487,-71.13436,Entire home/apt,125,91,5,2017-10-08,0.08,1,0,0,
20459710,Good place for hangout,136833198,Kishore,,Mission Hill,42.33505,-71.10036,Entire home/apt,200,91,0,,,1,0,0,
20479416,Shelly's Garden Room,139072570,Lance And Shelly,,East Boston,42.38138,-71.02312,Private room,65,1,382,2022-12-09,5.89,5,290,138,STR-398249
20547874,Sunny Private Room in Chestnut hill,33131531,Wenqi,,Brighton,42.34025,-71.14953,Private room,65,91,6,2018-06-25,0.10,3,0,0,
20588785,The Moontower Apartment,88360952,Anthony,,Chinatown,42.35236,-71.05979,Private room,50,91,62,2018-11-18,0.96,2,0,0,
20634420,Friendly family single room,27871799,Althea,,Mattapan,42.2765,-71.07733,Private room,90,1,46,2022-09-03,0.71,6,49,5,STR-415974
20649310,Comfort and convenience in a Victorian home,42379994,Ken,,Roslindale,42.27975,-71.12545,Private room,82,1,70,2022-12-11,1.09,1,202,37,STR-448021
20655696,ChicRetreat FreePrkg near DowntownBoston Fenway,25203946,Eder,,Dorchester,42.30945,-71.06212,Entire home/apt,450,2,58,2022-11-26,1.03,4,217,15,STR-413525
20694962,Feel at home in a good vibes place.,6213128,Oscar,,Allston,42.34867,-71.13103,Private room,120,91,5,2019-11-03,0.09,1,0,0,
20704205,West Roxbury private room,38772291,Kevin,,West Roxbury,42.264,-71.15166,Private room,90,91,1,2017-08-31,0.02,1,0,0,
20723594,Lower level private room and bath in Savin Hill,72139831,Robin,,Dorchester,42.31016,-71.05332,Private room,75,1,188,2022-11-27,2.91,4,306,50,STR-383474
20747657,Nice  Room. Walking distance to new train Station,148594740,Brunir,,Hyde Park,42.2721,-71.1081,Private room,80,2,48,2022-11-06,0.75,2,364,8,STR-398568
20754696,Cozy Private Garden Studio near the Heart of JP,883209,Ann & Esther,,Jamaica Plain,42.30615,-71.11674,Entire home/apt,140,3,162,2022-11-21,2.53,1,99,29,STR-383301
20772091,"Waterfront, Convention Centers, near Downtown.",34584706,George,,South Boston Waterfront,42.35103,-71.04041,Private room,149,91,3,2017-09-28,0.05,1,364,0,
20775116,Gorgeous Audubon Circle Studios (2),70331522,Laurie,,Fenway,42.34737,-71.1033,Entire home/apt,175,30,119,2022-11-20,1.85,4,365,7,
20785742,Symphony Place,148963669,Richard And Vicki,,Fenway,42.34132,-71.08615,Entire home/apt,250,2,213,2022-12-04,3.32,1,27,74,STR-409563
20812122,"North End, TD Garden, North Sta, Govt Ctr, Hanover",3932821,Greg,,Downtown,42.36611,-71.05914,Private room,65,91,0,,,1,0,0,
20815139,Historic 3+ Bedroom Charlestown Townhouse,16777147,Chris,,Charlestown,42.38188,-71.06486,Entire home/apt,300,91,14,2019-07-15,0.22,1,0,0,
20849944,My Home,149629129,Nadia,,Roxbury,42.31043,-71.09046,Private room,75,91,0,,,1,0,0,
20868619,Newly renovated 3 bedroom  w/wifi & parking,117861820,Kevin,,Brighton,42.35948,-71.14155,Entire home/apt,242,2,306,2022-12-04,4.80,3,109,43,STR-413796
20903558,Sunny room and private bathroom- Brighton center,1521296,Yossi,,Brighton,42.346,-71.15535,Private room,75,3,67,2022-12-12,1.05,2,232,19,STR-415415
20926438,Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,130680380,Jodie,,Fenway,42.35092,-71.09394,Entire home/apt,400,29,113,2022-01-04,1.77,7,10,1,Exempt: This listing is a unit used for furnished institutional or business stays
20978478,Escape Noisy Boston in Modern/Bright PrivateRoom,9705586,Estuardo,,Roslindale,42.27782,-71.13332,Private room,110,2,54,2022-10-10,0.85,2,351,10,STR-401632
20999140,Modern 3 Bed - Steps from Prudential #28,133927887,Kat,,Back Bay,42.34614,-71.08673,Entire home/apt,165,91,37,2019-08-18,0.58,14,0,0,
21025191,Private room.  Very close to new train Station,148594740,Brunir,,Hyde Park,42.27076,-71.10598,Private room,80,2,36,2022-11-06,0.57,2,365,9,STR-484028
21096288,Minutes to Downtown Boston,12357599,Jordy,,Dorchester,42.31139,-71.05494,Entire home/apt,215,31,14,2022-12-09,0.25,1,71,3,
21140575,"Close 2T Private Room with Airbed!""",16186589,Marie,,Dorchester,42.30429,-71.07436,Private room,50,30,4,2022-07-21,0.15,27,304,3,
21141934,Quick Steps to the Red Line!,16186589,Marie,,Dorchester,42.29097,-71.06516,Private room,45,30,6,2022-07-09,0.10,27,325,1,
21182192,Location! Parking for Rent. Winter Discounts!,96442537,Margarita,,Bay Village,42.34971,-71.06862,Entire home/apt,174,2,317,2022-12-09,5.01,1,170,66,STR-408041
21185484,Cozy quiet private room on T line in Jamaica Plain,33785390,Nancy,,Jamaica Plain,42.28808,-71.11218,Private room,55,91,8,2019-10-25,0.14,1,0,0,
21190750,Mobsters & Lobsters Suite  King PVT Keyless Bath,52881930,Bill And Maureen,,South Boston,42.33451,-71.02731,Entire home/apt,124,2,376,2022-12-04,6.20,3,166,61,STR-398624
21230903,4 Beds & 2 Bath ~ Best Location in Downtown Boston,19004383,Alana,,Fenway,42.34315,-71.0989,Entire home/apt,220,91,90,2019-11-30,1.45,1,0,0,
21238858,Boston/Brookline Private 1 BR/Bath w/ Free Parking,147418936,Dana And Andrew,,Allston,42.34745,-71.14036,Entire home/apt,100,1,310,2022-11-26,4.89,1,339,68,STR-446839
21350397,Astonishing 1 Bed South End Boston's Best Location,154540888,Stephanie,,South End,42.34406,-71.07,Entire home/apt,279,3,170,2022-12-12,2.71,2,306,36,STR-445619
21369962,Beacon Hill Designer Suite with Roof deck,57533988,Christal,,Downtown,42.35748,-71.06156,Entire home/apt,170,29,53,2022-09-14,0.85,1,300,1,
21444743,BACK BAY STUDIO ON MARLBOROUGH ST-min 3 months,155595193,Michelle,,Back Bay,42.35243,-71.07565,Entire home/apt,160,91,0,,,9,364,0,
21445050,LUXURY BACK BAY STUDIO NEAR BERKLEY & Northeastern,155595193,Michelle,,Fenway,42.34651,-71.0899,Entire home/apt,115,29,2,2019-12-31,0.03,9,365,0,
21445137,BEACON HILL STUDIO BY MASS GENERAL HOSPITAL,155595193,Michelle,,Beacon Hill,42.36048,-71.06898,Entire home/apt,115,29,2,2022-08-31,0.04,9,364,1,
21445237,North End one bedroom in Boston's Little Italy,155595193,Michelle,,Brighton,42.35123,-71.15157,Entire home/apt,84,91,0,,,9,0,0,
21484706,"SPACIOUS for Friendly Roommates, w/ All utilities",156053359,Ken,,Dorchester,42.29093,-71.06551,Private room,45,91,35,2022-12-04,0.56,8,364,2,
21486679,"Stylish Studio in the Back Bay, on Newbury St; #9",22348222,Maverick,,Back Bay,42.34979,-71.08262,Entire home/apt,85,1,142,2022-12-11,2.38,54,336,12,STR-445401
21597670,Entire 1-bedroom Apartment Near Downtown/Longwood,60155656,Jc & Cm,,Roxbury,42.31977,-71.09202,Private room,65,60,110,2022-08-06,1.77,1,119,4,
21624391,"Clean, spacious condo just steps from the MBTA",202410,Erin,,Brighton,42.34351,-71.15211,Entire home/apt,225,2,130,2022-10-22,2.27,1,232,24,STR-400150
21661811,Cozy room with private porch,12772902,Kristina,,Dorchester,42.30759,-71.06237,Private room,30,91,3,2017-11-25,0.05,1,0,0,
21667214,Bedroom,10964750,April,,Dorchester,42.32241,-71.05924,Private room,60,91,2,2017-12-24,0.03,1,0,0,
21679735,1 Bedroom near Harvard Business School.,157815801,Volkan,,Allston,42.35863,-71.1243,Private room,70,91,1,2017-11-19,0.02,1,0,0,
21679902,"Back Bay studio- Close to Northeastern, colleges..",155595193,Michelle,,Back Bay,42.35144,-71.08725,Entire home/apt,160,29,4,2019-04-13,0.07,9,364,0,
21683291,Richmond's Cozy Colonial near Lower Mills,46315640,Richmond,,Mattapan,42.27415,-71.08912,Private room,55,91,28,2019-06-07,0.45,2,0,0,
21701419,Private bedroom overlooking the river in high rise,6574212,Jim,,West End,42.36441,-71.0686,Private room,99,29,44,2022-11-13,0.71,3,169,3,
21736914,Alex's House,72595301,Alex,,East Boston,42.38119,-71.02831,Private room,200,91,0,,,1,0,0,
21769647,Comfy 1BR,158218784,Angela,,Dorchester,42.29286,-71.07486,Private room,100,3,255,2022-11-22,4.16,1,174,39,STR-445530
21779767,BACK BAY ONE BEDROOM ON COMMONWEALTH AVE-MONTHLY,155595193,Michelle,,Back Bay,42.35078,-71.08389,Entire home/apt,160,91,1,2018-08-31,0.02,9,250,0,
21789235,Ideal 3 BDR to stay by the Red Line!,16186589,Marie,,Dorchester,42.29121,-71.06763,Entire home/apt,130,30,1,2021-08-23,0.06,27,364,0,
21799918,Large apartment for up to 8 ppl/1st floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,180,1,28,2022-09-17,0.46,13,273,4,STR-423861
21800425,Large apartment for up to 8 ppl/2nd floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,180,1,17,2022-10-06,0.28,13,285,4,STR-423861
21802497,Large apartment for up to 8 ppl/3rd floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,180,1,42,2022-11-06,0.69,13,293,12,STR-423861
21815325,"WaterfrontM (North End)-MGH, SUBWAY, RESTAURANTS",155595193,Michelle,,North End,42.36571,-71.05065,Entire home/apt,160,32,0,,,9,365,0,
21824260,Large apartment for up to 6 ppl/1 floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,153,1,4,2022-11-06,0.07,13,122,1,STR-423861
21824635,Beautiful 1 bedroom apartment 1st floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,91,1,41,2022-06-15,0.69,13,122,2,STR-423861
21824859,Large apartment for up to 6 ppl/2nd floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,153,1,4,2020-07-19,0.07,13,157,0,STR-423861
21826196,Beautiful 1-bedroom apartment/2nd floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,85,1,50,2022-12-14,0.82,13,132,26,STR-423861
21826460,Large apartment for up to 6 ppl/3rd floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,153,1,11,2022-10-31,0.18,13,126,5,STR-423861
21826608,Beautiful 1-bedroom apartment/3 floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,91,1,31,2022-11-16,0.51,13,126,8,STR-423861
21897391,Beautiful Back Bay Duplex rental,392021,Karen,,Back Bay,42.34863,-71.08784,Entire home/apt,1150,4,3,2022-07-16,0.06,1,270,1,STR-482051
21925988,Comfy room 3 min to T stop-easy access to Boston,21745230,Jurek,,Charlestown,42.38356,-71.07874,Private room,53,29,13,2022-05-31,0.21,11,82,1,
21935818,Beautiful Modern 3 Bedroom Condo - Boston (Entire),160085936,Melvin,,Roslindale,42.29238,-71.12244,Entire home/apt,171,2,154,2022-10-27,2.53,1,0,34,STR-411973
21961507,Sun filled modern clean master suite & bath,13897255,Chris,,Jamaica Plain,42.30493,-71.11555,Entire home/apt,110,91,0,,,2,0,0,
22013980,Quality By Jamaica Pd and Arboretum 20min Boston.,160750677,Phyllis,,Jamaica Plain,42.30634,-71.12602,Entire home/apt,200,4,107,2022-11-27,1.92,2,163,21,STR-461050
22081895,Seaport Brick and Beam 1 bed.,3686220,Brig,,South Boston Waterfront,42.3525,-71.04803,Entire home/apt,275,91,0,,,1,0,0,
22099733,"★ Chic, Clean & Large ★ Professionally Cleaned! ★",69587,Boris & Susan,,East Boston,42.38041,-71.03189,Private room,56,1,557,2022-12-11,9.22,8,179,98,STR-399362
22132037,"Cozy, colorful, comfy 2BDR Duplex apartm in Boston",101568025,Mirella,,Brighton,42.35448,-71.14723,Private room,95,91,1,2018-01-01,0.02,1,0,0,
22267104,Boston King Bed PVT Keyless Entry/Bath Historic,52881930,Bill And Maureen,,South Boston,42.33451,-71.02731,Entire home/apt,131,2,364,2022-12-04,6.13,3,136,69,STR-398624
22306805,"3 BR Private Family Home, S. Boston/Seaport/BCEC",161161895,Shelby,,South Boston,42.33712,-71.03903,Entire home/apt,244,1,242,2022-11-29,3.99,2,172,62,STR-383143
22327139,"★ Clean, Modern & Bright ★ Great Location ★",69587,Boris & Susan,,East Boston,42.37855,-71.03157,Private room,56,1,577,2022-12-14,9.52,8,177,114,STR-399362
22327141,"★ Spacious, Modern & Comfy★Professionally Cleaned!",69587,Boris & Susan,,East Boston,42.37874,-71.03119,Private room,56,1,513,2022-12-18,8.47,8,165,107,STR-399362
22327142,"★ Bright, Sunny & Clean ★ Professionally Cleaned!",69587,Boris & Susan,,East Boston,42.38038,-71.02937,Private room,56,1,463,2022-12-17,7.64,8,178,82,STR-399362
22432082,"Private Suite Near Jamaica Pond, sleeps 4!",164287201,Crystal,,Jamaica Plain,42.31094,-71.12824,Private room,70,91,1,2018-02-15,0.02,1,0,0,
22435979,Spacious South End Condo * Free on street parking*,19116354,Stefan,,South End,42.33985,-71.07303,Entire home/apt,160,91,47,2022-05-31,0.79,1,262,1,
22627055,The Boston Christopher Grand Studio Suite,48494513,Inn Boston,,South End,42.34337,-71.07944,Entire home/apt,200,29,4,2020-03-01,0.07,7,149,0,STR-423341
22627141,The Boston Christopher Grand Studio Suite,48494513,Inn Boston,,South End,42.34233,-71.07922,Entire home/apt,200,29,0,,,7,178,0,STR-423344
22627198,The Boston Christopher Grand Studio Suite,48494513,Inn Boston,,South End,42.34178,-71.07815,Entire home/apt,200,29,4,2019-08-13,0.07,7,321,0,STR-423347
22692343,a spacious room with a safe neighborhood,162940667,Luo,,Brighton,42.34245,-71.1489,Private room,55,91,0,,,1,0,0,
22714438,Stunning South End Loft! Walk to Restaurants,37327467,Melissa,,South End,42.34167,-71.07539,Entire home/apt,130,29,96,2020-07-12,1.66,1,200,0,STR-413762
22768569,1 spacious bedroom in a new house/Condo in Boston,27477868,Natasha,,Roslindale,42.28788,-71.11953,Private room,70,91,0,,,1,90,0,
22788158,*Victorian Brownstone heart of the South End!,4882636,Elena,,South End,42.34218,-71.07716,Entire home/apt,478,2,310,2022-12-05,5.25,1,110,57,STR-398958
22840213,The Harvard Room conveniently near BC & Harvard,117861820,Kevin,,Brighton,42.35972,-71.1417,Entire home/apt,95,2,271,2022-12-05,4.54,3,135,40,STR-413793
22845323,Modern Condo 2BR 1.5B Indoor Parking,86359918,Belkis,,Allston,42.34881,-71.13343,Entire home/apt,110,180,1,2018-05-26,0.02,1,0,0,
22859515,BOSTON Private Bedroom/ #1 Modern Cozy Bedroom,169085368,Yionel,,Mattapan,42.2712,-71.10248,Private room,40,91,0,,,4,90,0,
22886713,Boston College Room conveniently near Harvard & BC,117861820,Kevin,,Brighton,42.35971,-71.14282,Entire home/apt,103,2,297,2022-11-19,4.97,3,170,45,STR-413793
22918412,Stylish garden level studio with a private patio,17266141,Ali,,East Boston,42.37154,-71.03688,Entire home/apt,107,2,71,2022-12-18,7.50,1,227,71,STR-465279
23015741,NEW Lux Modern Apartment on Clearway st #38,133927887,Kat,,Back Bay,42.34425,-71.08563,Entire home/apt,800,91,40,2019-07-16,0.69,14,0,0,
23016377,Shiny Apartment close to Boston Downtown,96242098,Gereon,,Brighton,42.34173,-71.148,Shared room,75,91,0,,,1,0,0,
23017535,New 2 Bed Modern Apartment in Downtown Boston #14,133927887,Kat,,Back Bay,42.34628,-71.08664,Entire home/apt,250,91,18,2019-06-25,0.31,14,0,0,
23017803,2 Bed - Modern - Clean living space Prudential #16,133927887,Kat,,Fenway,42.34437,-71.08669,Entire home/apt,112,91,19,2019-06-19,0.33,14,0,0,
23027286,BOSTON Private Room/ #2 Modern/Cozy bedroom,169085368,Yionel,,Mattapan,42.2715,-71.10235,Private room,41,91,1,2018-03-09,0.02,4,90,0,
23027875,BOSTON Private Bedroom/#3 Modern Cozy Style,169085368,Yionel,,Mattapan,42.27128,-71.10317,Private room,41,91,1,2019-02-04,0.02,4,90,0,
23062683,Small one bedroom apartment in downtown boston,7634519,Carmen,,South Boston Waterfront,42.34329,-71.05481,Entire home/apt,70,91,1,2018-03-14,0.02,1,0,0,
23109832,Jamaica Plain Gem!,171702791,Anna,,Jamaica Plain,42.31734,-71.11375,Entire home/apt,133,90,4,2022-07-17,0.12,1,168,1,
23127262,Single family home on historic Winthrop Square.,18598927,Kim,,Charlestown,42.37327,-71.05859,Entire home/apt,350,2,30,2021-09-02,0.57,1,4,0,STR-398271
23128943,Beautiful high rise river views in doorman condo,6574212,Jim,,Downtown,42.36642,-71.06646,Private room,99,29,39,2022-10-02,0.67,3,88,4,STR-397968
23147024,"Clean, cozy, and close to everything!",156565411,Carolina,,Longwood Medical Area,42.33837,-71.10728,Entire home/apt,114,91,26,2018-09-27,0.44,2,0,0,
23149016,Boston Spirit (Entire Home),169085368,Yionel,,Mattapan,42.26952,-71.10182,Entire home/apt,225,91,43,2019-08-03,0.73,4,90,0,
23152798,#105 Entire FL AC  (4 Br 2 both ) 厨具齐全讲国语,112905339,Weihai,,Dorchester,42.2972,-71.06197,Entire home/apt,300,120,0,,,9,285,0,
